eps1         u           sigma3       sigma3'     sigma1       sigma1'      p            q
28.4278     508.6642     599.2622     90.5980     710.9457     202.2815     127.8258     111.6835
28.4576     508.5509     599.2136     90.6627     710.8980     202.3472     127.8909     111.6844
28.4832     508.6318     599.2622     90.6304     711.0014     202.3696     127.8768     111.7392
28.5135     508.6318     599.2460     90.6142     710.8906     202.2588     127.8291     111.6446
28.5410     508.5832     599.2298     90.6466     710.8630     202.2798     127.8576     111.6332
28.5708     508.6156     599.2298     90.6142     710.8638     202.2482     127.8255     111.6340
28.5985     508.5832     599.2136     90.6304     710.7569     202.1737     127.8115     111.5433
28.6227     508.5994     599.3108     90.7114     710.8321     202.2327     127.8851     111.5213
28.6450     508.6480     599.2622     90.6142     710.7960     202.1480     127.7921     111.5338
28.6696     508.6642     599.2622     90.5980     710.8521     202.1879     127.7946     111.5899
28.6942     508.7128     599.2784     90.5656     710.8298     202.1171     127.7494     111.5514
28.7255     508.6966     599.2946     90.5980     710.8759     202.1793     127.7918     111.5813
28.7526     508.7613     599.2460     90.4847     710.7848     202.0235     127.6643     111.5388
28.7816     508.6642     599.2298     90.5656     710.7390     202.0748     127.7354     111.5092
28.8056     508.7128     599.2622     90.5494     710.7653     202.0526     127.7172     111.5032
28.8322     508.6804     599.3270     90.6466     710.8355     202.1552     127.8161     111.5086
28.8585     508.6642     599.1974     90.5332     710.6805     202.0163     127.6943     111.4831
28.8877     508.7289     599.2136     90.4847     710.6510     201.9220     127.6305     111.4374
28.9125     508.7128     599.2298     90.5170     710.6440     201.9313     127.6551     111.4142
28.9375     508.7451     599.2460     90.5009     710.6367     201.8916     127.6311     111.3907
28.9628     508.7937     599.2460     90.4523     710.7071     201.9134     127.6060     111.4611
28.9932     508.8099     599.3108     90.5009     710.6770     201.8671     127.6230     111.3662
29.0180     508.7775     599.2460     90.4685     710.6518     201.8743     127.6037     111.4058
29.0451     508.7775     599.2622     90.4847     710.6098     201.8322     127.6005     111.3476
29.0755     508.7289     599.2622     90.5332     710.6404     201.9114     127.6593     111.3782
29.1014     508.7937     599.2298     90.4361     710.5674     201.7737     127.5486     111.3376
29.1273     508.7775     599.2622     90.4847     710.5748     201.7973     127.5889     111.3127
29.1527     508.7613     599.2460     90.4847     710.5030     201.7417     127.5704     111.2570
29.1846     508.7775     599.2460     90.4685     710.5312     201.7537     127.5636     111.2852
29.2109     508.8099     599.2946     90.4847     710.5855     201.7756     127.5816     111.2909
29.2359     508.8747     599.2784     90.4037     710.5456     201.6709     127.4928     111.2672
29.2657     508.7775     599.2460     90.4685     710.5288     201.7513     127.5628     111.2829
29.2917     508.8261     599.2460     90.4199     710.4253     201.5992     127.4797     111.1793
29.3197     508.6804     599.3108     90.6304     710.4306     201.7502     127.6703     111.1198
29.3514     508.6318     599.2298     90.5980     710.2217     201.5899     127.5953     110.9919
29.3820     508.6318     599.2460     90.6142     710.2522     201.6204     127.6162     111.0062
29.4068     508.6804     599.3108     90.6304     710.2779     201.5976     127.6195     110.9672
29.4260     508.7289     599.2460     90.5171     710.2142     201.4853     127.5065     110.9682
29.4560     508.7613     599.2622     90.5009     710.2612     201.4998     127.5005     110.9990
29.4900     508.8423     599.2946     90.4523     710.2713     201.4290     127.4445     110.9767
29.5211     508.7937     599.3270     90.5333     710.3015     201.5078     127.5248     110.9745
29.5497     508.7937     599.2460     90.4523     710.2223     201.4286     127.4444     110.9763
29.5768     508.7775     599.2784     90.5009     710.1964     201.4189     127.4735     110.9180
29.5980     508.7451     599.3108     90.5656     710.2420     201.4968     127.5427     110.9312
29.6235     508.8423     599.2622     90.4199     710.1533     201.3110     127.3836     110.8911
29.6456     508.8099     599.2460     90.4361     710.1023     201.2924     127.3882     110.8563
29.6697     508.8261     599.2622     90.4361     710.0804     201.2543     127.3755     110.8182
29.6916     508.7613     599.2460     90.4847     710.0452     201.2839     127.4178     110.7992
29.7237     508.7937     599.2622     90.4685     710.0419     201.2482     127.3951     110.7797
29.7550     508.8099     599.2460     90.4361     710.0540     201.2442     127.3721     110.8081
29.7802     508.9232     599.2946     90.3714     710.0628     201.1396     127.2941     110.7683
29.8057     508.8585     599.3594     90.5009     710.1185     201.2601     127.4206     110.7592
29.8334     508.8261     599.2298     90.4037     709.9917     201.1657     127.3244     110.7619
29.8590     508.8908     599.3270     90.4361     710.1105     201.2196     127.3640     110.7835
29.8862     508.8423     599.3594     90.5171     710.0380     201.1958     127.4100     110.6787
29.9118     508.8747     599.2946     90.4199     710.0102     201.1356     127.3252     110.7157
29.9385     508.8585     599.3594     90.5009     710.0019     201.1434     127.3817     110.6425
29.9652     508.8908     599.3270     90.4361     709.9274     201.0365     127.3029     110.6004
29.9937     508.8585     599.3108     90.4523     709.9125     201.0540     127.3196     110.6017
30.0260     508.8747     599.2784     90.4037     709.9528     201.0781     127.2952     110.6744
30.0515     508.8585     599.3270     90.4685     710.0075     201.1491     127.3620     110.6806
30.0803     508.8747     599.3594     90.4847     709.9171     201.0425     127.3373     110.5577
30.1040     508.9232     599.3270     90.4038     709.9244     201.0012     127.2696     110.5974
30.1347     509.0042     599.3594     90.3552     709.8465     200.8423     127.1842     110.4871
30.1647     508.9232     599.3432     90.4199     709.8600     200.9368     127.2589     110.5169
30.1910     508.9232     599.3594     90.4361     709.9272     201.0040     127.2921     110.5679
30.2133     508.9718     599.3270     90.3552     709.8287     200.8569     127.1891     110.5017
30.2356     509.0365     599.3270     90.2904     709.8859     200.8493     127.1434     110.5589
30.2679     509.0365     599.2946     90.2580     709.8023     200.7657     127.0939     110.5077
30.2952     509.0365     599.3270     90.2904     709.8992     200.8627     127.1478     110.5723
30.3223     508.9718     599.3918     90.4200     709.8902     200.9184     127.2528     110.4985
30.3500     509.0365     599.3432     90.3066     709.8746     200.8381     127.1504     110.5315
30.3788     509.0689     599.3270     90.2580     709.8128     200.7438     127.0866     110.4858
30.4059     509.0689     599.3594     90.2904     709.8329     200.7640     127.1150     110.4736
30.4334     509.0204     599.3756     90.3552     709.8362     200.8158     127.1754     110.4606
30.4616     508.9718     599.2622     90.2904     709.6474     200.6756     127.0855     110.3852
30.4866     509.0689     599.3108     90.2419     709.7331     200.6642     127.0493     110.4223
30.5097     509.1499     599.3432     90.1933     709.7441     200.5942     126.9936     110.4009
30.5291     509.1499     599.3108     90.1609     709.7423     200.5924     126.9714     110.4315
30.5596     509.1499     599.3270     90.1771     709.7869     200.6370     126.9971     110.4599
30.5948     509.1337     599.3918     90.2581     709.8416     200.7079     127.0747     110.4499
30.6213     509.2146     599.3756     90.1609     709.8293     200.6147     126.9788     110.4537
30.6494     509.1823     599.3918     90.2095     709.8007     200.6184     127.0125     110.4089
30.6805     509.1661     599.2784     90.1123     709.6379     200.4718     126.8988     110.3595
30.7059     509.2146     599.3432     90.1285     709.6009     200.3862     126.8811     110.2577
30.7355     509.2470     599.3594     90.1123     709.6465     200.3995     126.8747     110.2872
30.7610     509.2470     599.3432     90.0962     709.6511     200.4040     126.8654     110.3079
30.7862     509.3118     599.3594     90.0476     709.6730     200.3612     126.8188     110.3136
30.8137     509.2632     599.3756     90.1124     709.7065     200.4433     126.8893     110.3309
30.8375     509.2632     599.4241     90.1609     709.7936     200.5304     126.9508     110.3694
30.8644     509.3118     599.4565     90.1448     709.7219     200.4102     126.8999     110.2654
30.8861     509.3603     599.3594     89.9990     709.6055     200.2451     126.7477     110.2461
30.9090     509.3442     599.4079     90.0638     709.6785     200.3344     126.8207     110.2706
30.9359     509.3603     599.4241     90.0638     709.6976     200.3373     126.8216     110.2735
30.9665     509.3118     599.3756     90.0638     709.6306     200.3188     126.8155     110.2551
30.9893     509.3765     599.3432     89.9666     709.5772     200.2007     126.7113     110.2340
31.0166     509.4251     599.3432     89.9181     709.6098     200.1847     126.6736     110.2666
31.0416     509.4899     599.4079     89.9181     709.6651     200.1752     126.6705     110.2571
31.0693     509.4575     599.3270     89.8695     709.6464     200.1889     126.6426     110.3195
31.0973     509.4251     599.4079     89.9828     709.6827     200.2576     126.7411     110.2747
31.1265     509.4575     599.3918     89.9343     709.6350     200.1775     126.6820     110.2433
31.1556     509.4575     599.4079     89.9505     709.6349     200.1774     126.6928     110.2270
31.1834     509.5384     599.3756     89.8371     709.5733     200.0349     126.5697     110.1978
31.2092     509.4737     599.4241     89.9505     709.5653     200.0917     126.6642     110.1412
31.2299     509.4737     599.4241     89.9505     709.4867     200.0130     126.6380     110.0625
31.2609     509.5384     599.3918     89.8533     709.4653     199.9269     126.5445     110.0736
31.2947     509.5384     599.3594     89.8209     709.5004     199.9619     126.5346     110.1410
31.3231     509.5546     599.3918     89.8371     709.5025     199.9479     126.5407     110.1107
31.3491     509.5384     599.4403     89.9019     709.5700     200.0316     126.6118     110.1296
31.3744     509.5546     599.4241     89.8695     709.5740     200.0194     126.5861     110.1499
31.4012     509.5708     599.3270     89.7562     709.4185     199.8477     126.4533     110.0915
31.4271     509.6032     599.4079     89.8048     709.4883     199.8851     126.4982     110.0804
31.4565     509.6032     599.4727     89.8695     709.5513     199.9482     126.5624     110.0786
31.4801     509.6194     599.4403     89.8210     709.4660     199.8466     126.4962     110.0256
31.5067     509.6194     599.3918     89.7724     709.4654     199.8460     126.4636     110.0736
31.5361     509.6679     599.4403     89.7724     709.5121     199.8442     126.4630     110.0718
31.5668     509.7489     599.3918     89.6429     709.5202     199.7713     126.3523     110.1284
31.5976     509.6841     599.3918     89.7076     709.4705     199.7864     126.4005     110.0787
31.6258     509.6841     599.4403     89.7562     709.4889     199.8048     126.4391     110.0486
31.6550     509.6841     599.4079     89.7238     709.4246     199.7405     126.3960     110.0167
31.6798     509.6841     599.4241     89.7400     709.4160     199.7319     126.4040     109.9919
31.7019     509.7651     599.4079     89.6429     709.4095     199.6444     126.3101     110.0016
31.7242     509.6841     599.4403     89.7562     709.4965     199.8124     126.4416     110.0562
31.7478     509.7327     599.4727     89.7400     709.5211     199.7884     126.4228     110.0484
31.7724     509.7489     599.4727     89.7238     709.5116     199.7627     126.4035     110.0389
31.8013     509.7651     599.3918     89.6267     709.4894     199.7243     126.3259     110.0977
31.8357     509.7975     599.4403     89.6429     709.4825     199.6850     126.3236     110.0421
31.8622     509.7975     599.4889     89.6915     709.5787     199.7812     126.3881     110.0898
31.8860     509.7975     599.4241     89.6267     709.5056     199.7082     126.3205     110.0815
31.9127     509.7975     599.5213     89.7239     709.5597     199.7622     126.4033     110.0384
31.9419     509.7975     599.4241     89.6267     709.4755     199.6780     126.3105     110.0514
31.9688     509.7813     599.4565     89.6753     709.3892     199.6079     126.3195     109.9327
31.9969     509.8622     599.3918     89.5295     709.3240     199.4618     126.1736     109.9323
32.0246     509.8460     599.4241     89.5781     709.3116     199.4656     126.2073     109.8875
32.0524     510.0079     599.4241     89.4162     709.3269     199.3189     126.0505     109.9027
32.0801     510.0727     599.4403     89.3677     709.3432     199.2706     126.0020     109.9029
32.1097     510.0403     599.4079     89.3676     709.2780     199.2377     125.9910     109.8700
32.1374     510.1536     599.4079     89.2543     709.2481     199.0944     125.8677     109.8401
32.1649     510.2184     599.4403     89.2219     709.2659     199.0475     125.8305     109.8256
32.1891     510.2184     599.4889     89.2705     709.3203     199.1019     125.8810     109.8314
32.2229     510.2832     599.4727     89.1896     709.2344     198.9513     125.7768     109.7617
32.2498     510.2670     599.4403     89.1734     709.1735     198.9065     125.7511     109.7331
32.2717     510.3317     599.5051     89.1734     709.1279     198.7962     125.7143     109.6228
32.2980     510.3803     599.4565     89.0762     709.1266     198.7463     125.6329     109.6701
32.3209     510.4612     599.4889     89.0277     709.1518     198.6905     125.5820     109.6629
32.3482     510.4612     599.5051     89.0439     709.1536     198.6924     125.5934     109.6485
32.3764     510.5422     599.4727     88.9305     709.1205     198.5783     125.4798     109.6477
32.4037     510.6717     599.4727     88.8010     709.1509     198.4792     125.3604     109.6782
32.4283     510.6393     599.4565     88.8172     709.0500     198.4106     125.3484     109.5934
32.4535     510.5746     599.5213     88.9467     709.1037     198.5291     125.4742     109.5824
32.4833     510.6069     599.5051     88.8982     709.0391     198.4322     125.4095     109.5340
32.5085     510.6879     599.4889     88.8010     709.0119     198.3240     125.3087     109.5229
32.5352     510.7041     599.5537     88.8496     709.0632     198.3591     125.3528     109.5095
32.5636     510.7365     599.5213     88.7849     709.0146     198.2781     125.2826     109.4932
32.5934     510.8174     599.5051     88.6877     708.9947     198.1772     125.1842     109.4895
32.6186     510.8984     599.5051     88.6068     708.9686     198.0702     125.0946     109.4635
