eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
18.6184     626.9408     699.3700      72.4292     802.6068     175.6660     106.8415     103.2368
18.6245     626.9246     699.4672      72.5426     802.6963     175.7717     106.9523     103.2292
18.6321     626.9408     699.4348      72.4940     802.6006     175.6598     106.8826     103.1658
18.6388     626.9084     699.4348      72.5264     802.5743     175.6659     106.9062     103.1395
18.6429     626.9732     699.4510      72.4778     802.6031     175.6300     106.8619     103.1522
18.6487     626.8760     699.3862      72.5102     802.5310     175.6550     106.8918     103.1448
18.6541     626.8598     699.3862      72.5264     802.5242     175.6643     106.9057     103.1379
18.6593     626.9246     699.3700      72.4454     802.4657     175.5411     106.8106     103.0957
18.6653     626.9894     699.4024      72.4130     802.4190     175.4296     106.7519     103.0166
18.6697     626.8598     699.4024      72.5426     802.4670     175.6072     106.8974     103.0646
18.6759     626.8437     699.3700      72.5264     802.2839     175.4403     106.8310     102.9139
18.6832     626.9084     699.4348      72.5264     802.3395     175.4311     106.8280     102.9047
18.6892     626.8437     699.4186      72.5749     802.3157     175.4720     106.8740     102.8971
18.6939     626.8275     699.3862      72.5587     802.2416     175.4141     106.8439     102.8554
18.6995     626.8113     699.4024      72.5911     802.2685     175.4573     106.8798     102.8661
18.7052     626.9084     699.4672      72.5588     802.3084     175.4000     106.8392     102.8412
18.7108     626.8598     699.4186      72.5588     802.1813     175.3215     106.8130     102.7627
18.7164     626.8437     699.3376      72.4940     802.0932     175.2496     106.7458     102.7556
18.7209     626.8113     699.3376      72.5263     802.0518     175.2405     106.7644     102.7142
18.7255     626.8437     699.3538      72.5102     802.0265     175.1829     106.7344     102.6727
18.7300     626.8275     699.3538      72.5263     801.9851     175.1576     106.7368     102.6312
18.7350     626.8113     699.3862      72.5749     802.0647     175.2534     106.8011     102.6785
18.7408     626.8437     699.3862      72.5426     802.0038     175.1602     106.7484     102.6176
18.7446     626.7627     699.3862      72.6235     801.9813     175.2186     106.8219     102.5951
18.7483     626.7951     699.4348      72.6397     802.0073     175.2122     106.8305     102.5725
18.7537     626.8760     699.4024      72.5264     801.9681     175.0921     106.7149     102.5657
18.7585     626.7951     699.4024      72.6073     801.8907     175.0956     106.7701     102.4883
18.7657     626.7465     699.3862      72.6397     801.9546     175.2080     106.8291     102.5684
18.7728     626.8760     699.4510      72.5750     801.9213     175.0452     106.7317     102.4703
18.7794     626.7951     699.3862      72.5911     801.8481     175.0530     106.7451     102.4619
18.7865     626.7465     699.4024      72.6559     801.7841     175.0375     106.7831     102.3817
18.7941     626.8275     699.4186      72.5911     801.7371     174.9096     106.6973     102.3185
18.8002     626.6818     699.3700      72.6883     801.6274     174.9457     106.7741     102.2574
18.8066     626.7303     699.4024      72.6721     801.5982     174.8679     106.7374     102.1958
18.8124     626.7303     699.3538      72.6235     801.5245     174.7942     106.6804     102.1707
18.8184     626.7141     699.3700      72.6559     801.4975     174.7834     106.6984     102.1275
18.8234     626.6494     699.3376      72.6882     801.3875     174.7382     106.7049     102.0499
18.8296     626.6656     699.3376      72.6721     801.3441     174.6785     106.6742     102.0065
18.8348     626.7141     699.3700      72.6559     801.3699     174.6558     106.6559     101.9999
18.8402     626.6979     699.3052      72.6073     801.2806     174.5826     106.5991     101.9753
18.8452     626.6494     699.3700      72.7206     801.2678     174.6184     106.6866     101.8978
18.8512     626.6656     699.3538      72.6882     801.2262     174.5607     106.6457     101.8724
18.8582     626.7141     699.3862      72.6721     801.2854     174.5713     106.6385     101.8992
18.8630     626.6818     699.3862      72.7044     801.2260     174.5442     106.6510     101.8398
18.8686     626.6494     699.3862      72.7368     801.2189     174.5696     106.6811     101.8327
18.8746     626.6656     699.3538      72.6882     801.1256     174.4600     106.6122     101.7717
18.8813     626.6494     699.3376      72.6882     801.1188     174.4695     106.6153     101.7812
18.8860     626.6656     699.3700      72.7044     801.0740     174.4084     106.6058     101.7040
18.8929     626.6494     699.3862      72.7368     801.0460     174.3966     106.6234     101.6598
18.8991     626.6979     699.3538      72.6559     801.0236     174.3257     106.5458     101.6698
18.9033     626.6008     699.3862      72.7854     801.0864     174.4856     106.6855     101.7002
18.9089     626.6656     699.3862      72.7206     801.0082     174.3426     106.5946     101.6220
18.9147     626.6494     699.4186      72.7692     800.9799     174.3305     106.6230     101.5613
18.9194     626.6170     699.3700      72.7530     800.9431     174.3261     106.6107     101.5731
18.9257     626.6332     699.3376      72.7044     800.8139     174.1807     106.5299     101.4763
18.9311     626.5846     699.4186      72.8340     800.8347     174.2501     106.6394     101.4161
18.9369     626.5684     699.4348      72.8664     800.8437     174.2752     106.6693     101.4089
18.9414     626.6008     699.3700      72.7692     800.7198     174.1190     106.5525     101.3498
18.9458     626.6170     699.3538      72.7368     800.6981     174.0811     106.5183     101.3443
18.9499     626.5684     699.3538      72.7854     800.6218     174.0533     106.5414     101.2680
18.9553     626.6170     699.3538      72.7368     800.6684     174.0514     106.5084     101.3146
18.9607     626.6008     699.3376      72.7368     800.5921     173.9913     106.4883     101.2545
18.9659     626.5199     699.3376      72.8178     800.5144     173.9946     106.5434     101.1768
18.9705     626.5360     699.4024      72.8664     800.5557     174.0197     106.5841     101.1533
18.9761     626.5199     699.3862      72.8663     800.5503     174.0305     106.5877     101.1641
18.9806     626.5360     699.3376      72.8016     800.4249     173.8888     106.4973     101.0873
18.9869     626.5037     699.2890      72.7854     800.2974     173.7937     106.4548     101.0084
18.9912     626.4551     699.2566      72.8015     800.2774     173.8223     106.4751     101.0207
18.9966     626.4875     699.3214      72.8339     800.3176     173.8301     106.4993     100.9962
19.0014     626.4875     699.3538      72.8663     800.2729     173.7854     106.5060     100.9191
19.0074     626.6008     699.3862      72.7854     800.2978     173.6970     106.4226     100.9116
19.0134     626.5684     699.3052      72.7368     800.2093     173.6409     106.3715     100.9041
19.0198     626.5199     699.4024      72.8825     800.3163     173.7964     106.5205     100.9139
19.0246     626.5360     699.3538      72.8178     800.1551     173.6190     106.4182     100.8013
19.0296     626.5199     699.3538      72.8340     800.1311     173.6112     106.4264     100.7773
19.0337     626.5684     699.3376      72.7692     800.1631     173.5946     106.3777     100.8255
19.0398     626.5360     699.3700      72.8340     800.0635     173.5275     106.3985     100.6935
19.0447     626.4713     699.3862      72.9149     800.1091     173.6378     106.4892     100.7229
19.0541     626.4875     699.3214      72.8339     800.0149     173.5274     106.3984     100.6935
19.0597     626.5846     699.3376      72.7530     800.0419     173.4573     106.3211     100.7043
19.0657     626.5360     699.3376      72.8016     799.9989     173.4628     106.3553     100.6613
19.0715     626.5360     699.3214      72.7854     799.9577     173.4216     106.3308     100.6363
19.0777     626.5199     699.3862      72.8663     799.9792     173.4593     106.3973     100.5930
19.0827     626.5522     699.3700      72.8178     799.9035     173.3513     106.3289     100.5335
19.0887     626.5522     699.3700      72.8178     799.8427     173.2905     106.3087     100.4727
19.0941     626.5360     699.3700      72.8340     799.8893     173.3533     106.3404     100.5193
19.0993     626.5684     699.3862      72.8178     799.8636     173.2951     106.3102     100.4774
19.1053     626.5684     699.4186      72.8502     799.8707     173.3023     106.3342     100.4521
19.1107     626.5037     699.3700      72.8663     799.8510     173.3473     106.3600     100.4810
19.1169     626.4875     699.4024      72.9149     799.7868     173.2993     106.3764     100.3844
19.1198     626.4389     699.4348      72.9959     799.8334     173.3945     106.4621     100.3986
19.1256     626.4389     699.4024      72.9635     799.7405     173.3016     106.4095     100.3381
19.1298     626.4713     699.3700      72.8987     799.6852     173.2139     106.3371     100.3152
19.1339     626.5522     699.3214      72.7692     799.6492     173.0970     106.2118     100.3278
19.1400     626.5199     699.4024      72.8825     799.6340     173.1141     106.2931     100.2316
19.1447     626.4875     699.4186      72.9311     799.5732     173.0857     106.3160     100.1546
19.1514     626.4389     699.3862      72.9473     799.4793     173.0404     106.3117     100.0931
19.1574     626.5037     699.3862      72.8825     799.5252     173.0215     106.2622     100.1390
19.1624     626.4065     699.3376      72.9311     799.3817     172.9751     106.2791     100.0440
19.1661     626.4551     699.3538      72.8987     799.3932     172.9381     106.2452     100.0394
19.1715     626.4551     699.3700      72.9149     799.3672     172.9122     106.2473     99.9972
19.1769     626.4875     699.3700      72.8825     799.2718     172.7844     106.1831     99.9018
19.1819     626.3903     699.3214      72.9311     799.2881     172.8977     106.2533     99.9667
19.1866     626.4551     699.4186      72.9635     799.3084     172.8533     106.2601     99.8898
19.1926     626.4389     699.3214      72.8825     799.1328     172.6939     106.1530     99.8114
19.1966     626.3742     699.3376      72.9635     799.0732     172.6990     106.2086     99.7355
19.2022     626.3418     699.3862      73.0444     799.1326     172.7908     106.2932     99.7464
19.2072     626.4389     699.3862      72.9473     799.0909     172.6520     106.1822     99.7047
19.2126     626.4389     699.3538      72.9149     798.9987     172.5598     106.1299     99.6449
19.2165     626.3903     699.3538      72.9635     798.9938     172.6035     106.1768     99.6400
19.2213     626.4389     699.4186      72.9797     798.9995     172.5606     106.1733     99.5809
19.2265     626.3742     699.4186      73.0444     798.9754     172.6012     106.2300     99.5568
19.2312     626.3742     699.4024      73.0282     798.9178     172.5437     106.2001     99.5154
19.2368     626.3580     699.3376      72.9797     798.8107     172.4527     106.1373     99.4731
19.2418     626.4227     699.3700      72.9473     798.8192     172.3965     106.0970     99.4492
19.2464     626.4065     699.3700      72.9635     798.8136     172.4070     106.1113     99.4436
19.2501     626.4227     699.4024      72.9797     798.8059     172.3832     106.1142     99.4035
19.2549     626.3580     699.3700      73.0120     798.7145     172.3565     106.1269     99.3444
19.2603     626.3903     699.3700      72.9797     798.7255     172.3352     106.0982     99.3555
19.2682     626.4227     699.3538      72.9311     798.6642     172.2415     106.0346     99.3104
19.2729     626.3580     699.3538      72.9959     798.6406     172.2826     106.0914     99.2868
19.2791     626.3742     699.3214      72.9473     798.5651     172.1910     106.0285     99.2437
19.2856     626.3903     699.4186      73.0283     798.6189     172.2286     106.0950     99.2003
19.2910     626.3580     699.4024      73.0444     798.5607     172.2027     106.0972     99.1583
19.2962     626.3256     699.4024      73.0768     798.5543     172.2287     106.1274     99.1519
19.3036     626.3418     699.4348      73.0930     798.5421     172.2003     106.1288     99.1073
19.3088     626.4227     699.3376      72.9149     798.3854     171.9627     105.9308     99.0478
19.3140     626.3742     699.3538      72.9797     798.4129     172.0388     105.9994     99.0591
19.3198     626.3903     699.4348      73.0444     798.4868     172.0964     106.0618     99.0520
19.3248     626.3580     699.3700      73.0120     798.4336     172.0756     106.0332     99.0636
19.3298     626.3903     699.3538      72.9635     798.3050     171.9147     105.9472     98.9512
19.3337     626.3418     699.4186      73.0768     798.3118     171.9700     106.0412     98.8932
19.3389     626.3580     699.3538      72.9959     798.2407     171.8827     105.9581     98.8869
19.3439     626.3418     699.3538      73.0120     798.2169     171.8751     105.9664     98.8630
19.3495     626.3580     699.4024      73.0444     798.1523     171.7944     105.9611     98.7499
19.3551     626.3903     699.3052      72.9149     798.0660     171.6757     105.8351     98.7608
19.3611     626.3580     699.3700      73.0120     798.1234     171.7654     105.9298     98.7534
19.3669     626.4227     699.3538      72.9311     798.0293     171.6066     105.8229     98.6755
19.3719     626.3903     699.3862      72.9959     798.0202     171.6298     105.8739     98.6340
19.3779     626.3903     699.3538      72.9635     797.9627     171.5724     105.8331     98.6089
19.3843     626.3256     699.3538      73.0282     797.9371     171.6116     105.8893     98.5833
19.3893     626.3094     699.3214      73.0120     797.8633     171.5539     105.8593     98.5418
19.3951     626.3418     699.3376      72.9958     797.8370     171.4952     105.8290     98.4993
19.4011     626.3094     699.4024      73.0930     797.9298     171.6204     105.9355     98.5274
19.4076     626.2932     699.3862      73.0930     797.8349     171.5417     105.9092     98.4487
19.4123     626.3094     699.3862      73.0768     797.7937     171.4843     105.8793     98.4075
19.4177     626.2284     699.2890      73.0606     797.6369     171.4084     105.8432     98.3479
19.4237     626.2932     699.3538      73.0606     797.6589     171.3657     105.8290     98.3051
19.4310     626.2446     699.3376      73.0930     797.6339     171.3893     105.8584     98.2963
19.4385     626.2608     699.3052      73.0444     797.5570     171.2962     105.7950     98.2518
19.4447     626.3256     699.3538      73.0282     797.5803     171.2547     105.7704     98.2265
19.4507     626.3256     699.3538      73.0282     797.5553     171.2297     105.7621     98.2015
19.4571     626.2770     699.3700      73.0930     797.5813     171.3043     105.8301     98.2113
19.4621     626.3256     699.3700      73.0444     797.4161     171.0905     105.7265     98.0461
19.4679     626.2770     699.3538      73.0768     797.4105     171.1335     105.7624     98.0567
19.4731     626.3094     699.3376      73.0282     797.3526     171.0433     105.6999     98.0150
19.4777     626.2123     699.3700      73.1578     797.3264     171.1142     105.8099     97.9564
19.4831     626.2284     699.3214      73.0930     797.2536     171.0252     105.7370     97.9322
19.4882     626.3418     699.2890      72.9473     797.1796     170.8378     105.5774     97.8905
19.4943     626.2932     699.3376      73.0444     797.1855     170.8923     105.6604     97.8479
19.4986     626.2446     699.3376      73.0930     797.1802     170.9355     105.7072     97.8426
19.5036     626.2284     699.3376      73.1092     797.1565     170.9280     105.7155     97.8188
19.5082     626.2770     699.3376      73.0606     797.0802     170.8032     105.6415     97.7426
19.5129     626.2932     699.3214      73.0282     797.0759     170.7827     105.6130     97.7545
19.5175     626.3094     699.3700      73.0606     797.1189     170.8095     105.6436     97.7489
19.5212     626.3418     699.3700      73.0282     797.0967     170.7550     105.6038     97.7267
19.5243     626.2932     699.3376      73.0444     797.0252     170.7320     105.6069     97.6876
19.5283     626.2932     699.3376      73.0444     796.9851     170.6919     105.5936     97.6475
19.5331     626.2608     699.4024      73.1416     796.9734     170.7126     105.6652     97.5710
19.5372     626.3418     699.3862      73.0444     796.9169     170.5751     105.5546     97.5307
19.5424     626.2608     699.3376      73.0768     796.8973     170.6365     105.5967     97.5597
19.5467     626.2608     699.3214      73.0606     796.8758     170.6150     105.5787     97.5544
19.5519     626.3094     699.3862      73.0768     796.9167     170.6073     105.5870     97.5305
19.5571     626.3418     699.3376      72.9958     796.8265     170.4847     105.4921     97.4888
19.5619     626.2770     699.3862      73.1092     796.8869     170.6099     105.6094     97.5007
19.5662     626.3094     699.3214      73.0120     796.7815     170.4722     105.4987     97.4601
19.5712     626.2932     699.4024      73.1092     796.8035     170.5103     105.5762     97.4011
19.5770     626.3256     699.3700      73.0444     796.7994     170.4738     105.5209     97.4294
19.5850     626.3742     699.3700      72.9959     796.7015     170.3273     105.4397     97.3315
19.5899     626.3418     699.4186      73.0768     796.7795     170.4377     105.5305     97.3609
19.5949     626.2932     699.3700      73.0768     796.6542     170.3610     105.5049     97.2842
19.5991     626.3418     699.3376      72.9958     796.6520     170.3102     105.4340     97.3144
19.6043     626.2770     699.3700      73.0930     796.6252     170.3482     105.5114     97.2552
19.6088     626.3580     699.3376      72.9797     796.5520     170.1941     105.3845     97.2144
19.6153     626.2608     699.3538      73.0930     796.5426     170.2818     105.4893     97.1888
19.6214     626.2770     699.3700      73.0930     796.5692     170.2922     105.4927     97.1992
19.6267     626.3094     699.3538      73.0444     796.4936     170.1842     105.4244     97.1398
19.6325     626.2932     699.3538      73.0606     796.4689     170.1757     105.4323     97.1151
19.6363     626.2446     699.3052      73.0606     796.4510     170.2064     105.4425     97.1458
19.6412     626.3094     699.3214      73.0120     796.3731     170.0637     105.3626     97.0517
19.6457     626.2770     699.3214      73.0444     796.3853     170.1083     105.3990     97.0639
19.6496     626.2932     699.3538      73.0606     796.3248     170.0316     105.3843     96.9710
19.6544     626.3094     699.2728      72.9634     796.2380     169.9286     105.2852     96.9651
19.6607     626.2770     699.2566      72.9796     796.1613     169.8843     105.2812     96.9047
19.6660     626.3256     699.2890      72.9634     796.2225     169.8969     105.2746     96.9335
19.6699     626.2770     699.3214      73.0444     796.1797     169.9027     105.3305     96.8583
19.6748     626.2932     699.2566      72.9634     796.0385     169.7453     105.2240     96.7818
19.6805     626.3094     699.2890      72.9796     796.0992     169.7898     105.2497     96.8102
19.6864     626.2608     699.2728      73.0120     796.0936     169.8328     105.2856     96.8208
19.6927     626.2932     699.3052      73.0120     796.1536     169.8604     105.2948     96.8484
19.6994     626.3094     699.2566      72.9472     795.9735     169.6641     105.1862     96.7169
19.7077     626.2608     699.2890      73.0282     795.9959     169.7351     105.2638     96.7069
19.7140     626.2932     699.3214      73.0282     796.0384     169.7452     105.2672     96.7170
19.7199     626.2932     699.2890      72.9958     795.9636     169.6704     105.2207     96.6746
19.7262     626.2446     699.2890      73.0444     795.8856     169.6409     105.2432     96.5966
19.7315     626.3094     699.3376      73.0282     795.9454     169.6360     105.2308     96.6078
19.7383     626.3256     699.4024      73.0768     796.0196     169.6941     105.2826     96.6172
19.7437     626.2770     699.3862      73.1092     795.8912     169.6142     105.2775     96.5050
19.7498     626.3418     699.2728      72.9311     795.7704     169.4286     105.0969     96.4976
19.7568     626.2608     699.3538      73.0930     795.8430     169.5822     105.2560     96.4892
19.7634     626.2608     699.3214      73.0606     795.8203     169.5595     105.2269     96.4989
19.7695     626.2608     699.2890      73.0282     795.7454     169.4846     105.1803     96.4563
19.7745     626.3094     699.2890      72.9796     795.7394     169.4300     105.1298     96.4503
19.7796     626.3094     699.3052      72.9958     795.6789     169.3695     105.1204     96.3737
19.7842     626.3903     699.3052      72.9149     795.7087     169.3183     105.0494     96.4034
19.7887     626.3256     699.2728      72.9473     795.6180     169.2924     105.0623     96.3452
19.7940     626.3418     699.3052      72.9635     795.6793     169.3375     105.0881     96.3741
19.7982     626.2932     699.3052      73.0120     795.6742     169.3810     105.1350     96.3690
19.8020     626.3256     699.3376      73.0120     795.6492     169.3236     105.1159     96.3116
19.8061     626.2770     699.2890      73.0120     795.5253     169.2483     105.0908     96.2362
19.8101     626.3256     699.4186      73.0930     795.6676     169.3420     105.1760     96.2490
19.8151     626.3256     699.3052      72.9796     795.5483     169.2227     105.0607     96.2431
19.8192     626.3418     699.2890      72.9473     795.5095     169.1678     105.0208     96.2205
19.8249     626.4551     699.3052      72.8501     795.5013     169.0462     104.9155     96.1960
19.8314     626.3742     699.3214      72.9473     795.5097     169.1356     105.0100     96.1883
19.8372     626.3903     699.3052      72.9149     795.4866     169.0962     104.9753     96.1813
19.8422     626.3256     699.3052      72.9796     795.4277     169.1022     105.0205     96.1225
19.8464     626.3094     699.2890      72.9796     795.4770     169.1676     105.0423     96.1879
19.8522     626.3418     699.2404      72.8987     795.3686     169.0268     104.9414     96.1282
19.8578     626.3094     699.2728      72.9634     795.3415     169.0321     104.9863     96.0686
19.8636     626.3256     699.3376      73.0120     795.3817     169.0561     105.0267     96.0441
19.8686     626.4065     699.3376      72.9311     795.3581     168.9516     104.9379     96.0205
19.8757     626.3580     699.2566      72.8987     795.2686     168.9106     104.9027     96.0119
19.8815     626.3903     699.3700      72.9797     795.3398     168.9495     104.9696     95.9698
19.8875     626.3742     699.2890      72.9149     795.2692     168.8951     104.9083     95.9802
19.8942     626.3903     699.2728      72.8825     795.2098     168.8195     104.8615     95.9370
19.9010     626.3580     699.2890      72.9311     795.2003     168.8424     104.9015     95.9113
19.9084     626.3580     699.2566      72.8987     795.1063     168.7483     104.8486     95.8496
19.9140     626.3256     699.2890      72.9634     795.1672     168.8416     104.9228     95.8782
19.9191     626.3742     699.2404      72.8663     795.0949     168.7208     104.8178     95.8545
19.9243     626.4065     699.3214      72.9149     795.1169     168.7104     104.8467     95.7955
19.9311     626.3256     699.2566      72.9311     795.0792     168.7536     104.8719     95.8225
19.9368     626.4065     699.3214      72.9149     795.1019     168.6954     104.8417     95.7805
19.9425     626.3742     699.2404      72.8663     795.0317     168.6575     104.7967     95.7912
19.9476     626.4227     699.2890      72.8663     795.0566     168.6339     104.7888     95.7676
19.9530     626.3742     699.3214      72.9473     795.0474     168.6733     104.8559     95.7260
19.9573     626.3742     699.2404      72.8663     794.9613     168.5871     104.7732     95.7208
19.9631     626.3742     699.3052      72.9311     794.9840     168.6098     104.8240     95.6787
19.9689     626.4065     699.3052      72.8987     794.9771     168.5705     104.7893     95.6718
19.9743     626.3580     699.2890      72.9311     795.0071     168.6491     104.8371     95.7181
19.9796     626.3580     699.2566      72.8987     794.8806     168.5226     104.7733     95.6239
19.9856     626.3418     699.3052      72.9635     794.8868     168.5451     104.8240     95.5816
19.9912     626.3903     699.2566      72.8663     794.8140     168.4236     104.7187     95.5573
19.9965     626.3742     699.3052      72.9311     794.8738     168.4996     104.7873     95.5685
20.0022     626.4065     699.2728      72.8663     794.7819     168.3754     104.7027     95.5091
20.0081     626.3742     699.3052      72.9311     794.7896     168.4155     104.7592     95.4844
20.0130     626.4227     699.2566      72.8339     794.6825     168.2598     104.6425     95.4259
20.0180     626.3742     699.3052      72.9311     794.7427     168.3686     104.7436     95.4375
20.0230     626.3256     699.2566      72.9311     794.6356     168.3100     104.7240     95.3789
20.0285     626.4389     699.3214      72.8825     794.7464     168.3075     104.6908     95.4249
20.0320     626.4389     699.2728      72.8339     794.6585     168.2196     104.6291     95.3856
20.0360     626.4065     699.3052      72.8987     794.6334     168.2269     104.6748     95.3282
20.0404     626.4227     699.3052      72.8825     794.6283     168.2056     104.6569     95.3230
20.0453     626.4065     699.3052      72.8987     794.6399     168.2334     104.6769     95.3347
20.0494     626.3903     699.3538      72.9635     794.5959     168.2056     104.7108     95.2421
20.0526     626.3903     699.3052      72.9149     794.5961     168.2058     104.6785     95.2909
20.0571     626.4227     699.3052      72.8825     794.5732     168.1505     104.6385     95.2680
20.0603     626.5037     699.3214      72.8178     794.5330     168.0293     104.5549     95.2115
20.0651     626.4065     699.3214      72.9149     794.5623     168.1558     104.6619     95.2409
20.0694     626.4227     699.3700      72.9473     794.5531     168.1304     104.6750     95.1831
20.0739     626.3903     699.2890      72.8987     794.4317     168.0413     104.6129     95.1427
20.0799     626.4551     699.2728      72.8177     794.4083     167.9532     104.5296     95.1355
20.0847     626.4389     699.3052      72.8663     794.4174     167.9785     104.5704     95.1122
20.0900     626.4389     699.2890      72.8501     794.3774     167.9385     104.5462     95.0884
20.0958     626.4551     699.2404      72.7853     794.3044     167.8493     104.4733     95.0639
20.1008     626.5037     699.2728      72.7692     794.3659     167.8623     104.4669     95.0931
20.1068     626.4713     699.2404      72.7692     794.3439     167.8726     104.4703     95.1035
20.1134     626.4713     699.2081      72.7368     794.2510     167.7797     104.4178     95.0430
20.1195     626.4713     699.3052      72.8339     794.3234     167.8521     104.5067     95.0182
20.1244     626.5037     699.2566      72.7530     794.3568     167.8531     104.4530     95.1001
20.1297     626.4875     699.3052      72.8177     794.3464     167.8589     104.4981     95.0412
20.1343     626.4551     699.2566      72.8015     794.2397     167.7846     104.4626     94.9830
20.1390     626.4875     699.2890      72.8016     794.3191     167.8316     104.4782     95.0300
20.1452     626.4713     699.2728      72.8015     794.2780     167.8067     104.4699     95.0052
20.1509     626.3742     699.1109      72.7367     794.0567     167.6825     104.3853     94.9458
20.1567     626.4227     699.1919      72.7691     794.1132     167.6905     104.4096     94.9214
20.1625     626.4065     699.2404      72.8339     794.1899     167.7834     104.4837     94.9495
20.1697     626.5037     699.1919      72.6882     794.0452     167.5415     104.3060     94.8533
20.1765     626.3418     699.0947      72.7529     794.0100     167.6683     104.3914     94.9154
20.1833     626.3742     699.1919      72.8177     793.9940     167.6198     104.4184     94.8021
20.1898     626.4875     699.2566      72.7692     794.0685     167.5811     104.3731     94.8119
20.1953     626.5199     699.3376      72.8178     794.1255     167.6057     104.4137     94.7879
20.1988     626.4875     699.3376      72.8501     794.1038     167.6163     104.4389     94.7662
20.2040     626.5522     699.3538      72.8016     794.1488     167.5966     104.3999     94.7950
20.2085     626.5684     699.3376      72.7692     794.0748     167.5064     104.3482     94.7372
20.2143     626.6008     699.2890      72.6882     794.0368     167.4360     104.2708     94.7477
20.2205     626.6008     699.3862      72.7854     794.1091     167.5083     104.3597     94.7229
20.2261     626.6494     699.3052      72.6559     794.0740     167.4246     104.2454     94.7688
20.2318     626.5684     699.3214      72.7530     794.0134     167.4450     104.3170     94.6920
20.2375     626.5360     699.3052      72.7692     793.9729     167.4368     104.3251     94.6676
20.2432     626.5846     699.3052      72.7206     793.9311     167.3465     104.2626     94.6259
20.2486     626.5684     699.2890      72.7206     793.8910     167.3226     104.2546     94.6020
20.2537     626.5846     699.3214      72.7368     793.9173     167.3327     104.2688     94.5959
20.2583     626.5522     699.3538      72.8016     793.9268     167.3746     104.3259     94.5730
20.2631     626.5684     699.3376      72.7692     793.8699     167.3014     104.2799     94.5322
20.2688     626.5522     699.2890      72.7368     793.7970     167.2448     104.2394     94.5080
20.2748     626.5037     699.3376      72.8339     793.8035     167.2998     104.3226     94.4658
20.2802     626.5199     699.2728      72.7530     793.7498     167.2300     104.2453     94.4770
20.2847     626.5522     699.2566      72.7044     793.7457     167.1935     104.2008     94.4891
20.2912     626.5684     699.2242      72.6558     793.6882     167.1198     104.1438     94.4639
20.2978     626.6008     699.2890      72.6882     793.7277     167.1269     104.1678     94.4387
20.3043     626.4713     699.3214      72.8501     793.7174     167.2461     104.3154     94.3959
20.3135     626.5522     699.3052      72.7530     793.6903     167.1381     104.2147     94.3851
20.3202     626.5522     699.2890      72.7368     793.6836     167.1314     104.2017     94.3946
20.3291     626.5360     699.2566      72.7206     793.6057     167.0696     104.1703     94.3490
20.3343     626.5360     699.2242      72.6882     793.6021     167.0661     104.1475     94.3779
20.3387     626.5360     699.2242      72.6882     793.5969     167.0609     104.1458     94.3727
20.3430     626.5522     699.2728      72.7206     793.5880     167.0357     104.1590     94.3151
20.3474     626.6332     699.2404      72.6073     793.5503     166.9171     104.0439     94.3098
20.3536     626.5199     699.2728      72.7530     793.5404     167.0205     104.1755     94.2676
20.3586     626.5037     699.2566      72.7530     793.5708     167.0671     104.1910     94.3141
20.3634     626.6494     699.2566      72.6073     793.5476     166.8982     104.0376     94.2909
20.3697     626.6170     699.2890      72.6720     793.5201     166.9031     104.0824     94.2310
20.3751     626.5199     699.2566      72.7368     793.5338     167.0139     104.1625     94.2771
20.3802     626.6170     699.2081      72.5911     793.4616     166.8446     104.0089     94.2535
20.3849     626.5684     699.2081      72.6396     793.4735     166.9051     104.0614     94.2654
20.3895     626.6170     699.2242      72.6073     793.4318     166.8148     104.0098     94.2076
20.3941     626.6494     699.3052      72.6559     793.4899     166.8405     104.0507     94.1846
20.3994     626.5684     699.2890      72.7206     793.4674     166.8990     104.1134     94.1784
20.4036     626.5522     699.2728      72.7206     793.4113     166.8591     104.1001     94.1385
20.4095     626.6656     699.2566      72.5911     793.3532     166.6877     103.9566     94.0966
20.4144     626.6979     699.2242      72.5263     793.3150     166.6170     103.8899     94.0907
20.4190     626.6332     699.2728      72.6396     793.3581     166.7249     104.0014     94.0853
20.4241     626.6494     699.2566      72.6073     793.3360     166.6866     103.9670     94.0793
20.4282     626.6008     699.2566      72.6558     793.3835     166.7827     104.0314     94.1268
20.4333     626.6170     699.2566      72.6396     793.3076     166.6906     103.9899     94.0509
20.4379     626.5846     699.2890      72.7044     793.3695     166.7849     104.0646     94.0805
20.4417     626.6170     699.2728      72.6558     793.2963     166.6793     103.9970     94.0235
20.4460     626.6170     699.2890      72.6720     793.2900     166.6730     104.0057     94.0009
20.4508     626.6170     699.2404      72.6234     793.2357     166.6187     103.9552     93.9953
20.4559     626.6332     699.2566      72.6235     793.2285     166.5953     103.9474     93.9718
20.4608     626.7303     699.3052      72.5749     793.2363     166.5060     103.8853     93.9311
20.4656     626.6170     699.2404      72.6234     793.1484     166.5314     103.9261     93.9079
20.4707     626.6170     699.3052      72.6882     793.2071     166.5902     103.9889     93.9019
20.4762     626.5684     699.3052      72.7368     793.1658     166.5974     104.0237     93.8606
20.4825     626.6170     699.3052      72.6882     793.1758     166.5588     103.9784     93.8706
20.4886     626.6818     699.2890      72.6073     793.1349     166.4531     103.8892     93.8458
20.4952     626.6008     699.2728      72.6720     793.0760     166.4752     103.9398     93.8032
20.5023     626.6332     699.2728      72.6396     793.0851     166.4519     103.9104     93.8123
