eps1         u           sigma3       sigma3'     sigma1       sigma1'     p           q
[%]         [kPa]        [kPa]        [kPa]       [kPa]        [kPa]       [kPa]       [kPa] 

9.2394      528.5940     549.7840     21.1900     587.0924     58.4984     33.6262     37.3084
9.2665      528.5600     549.7164     21.1564     587.0432     58.4832     33.5987     37.3268
9.2927      528.5487     549.7840     21.2353     587.1493     58.6006     33.6904     37.3653
9.3204      528.5374     549.7502     21.2128     587.1041     58.5667     33.6641     37.3539
9.3473      528.5827     549.7502     21.1676     587.1423     58.5596     33.6316     37.3920
9.3747      528.5261     549.7502     21.2241     587.1703     58.6442     33.6975     37.4201
9.4036      528.5487     549.7502     21.2015     587.1879     58.6392     33.6807     37.4377
9.4313      528.5827     549.7840     21.2014     587.2299     58.6473     33.6833     37.4459
9.4581      528.5261     549.7840     21.2579     587.2385     58.7124     33.7427     37.4545
9.4862      528.5600     549.7502     21.1902     587.2521     58.6921     33.6908     37.5019
9.5140      528.5374     549.8178     21.2804     587.3377     58.8003     33.7870     37.5199
9.5437      528.5374     549.7840     21.2466     587.3407     58.8033     33.7655     37.5567
9.5694      528.5148     549.7840     21.2692     587.3398     58.8250     33.7878     37.5558
9.5962      528.5035     549.7502     21.2467     587.3342     58.8307     33.7747     37.5840
9.6243      528.5148     549.7502     21.2354     587.3912     58.8764     33.7824     37.6410
9.6518      528.4922     549.7840     21.2918     587.4135     58.9213     33.8350     37.6295
9.6806      528.5374     549.7502     21.2128     587.4168     58.8794     33.7683     37.6666
9.7091      528.5261     549.7840     21.2579     587.4681     58.9420     33.8193     37.6841
9.7376      528.4809     549.7164     21.2355     587.4181     58.9372     33.8028     37.7016
9.7666      528.5035     549.7840     21.2805     587.5226     59.0191     33.8600     37.7386
9.7931      528.5261     549.7164     21.1903     587.4537     58.9276     33.7694     37.7372
9.8213      528.5600     549.7502     21.1902     587.4757     58.9157     33.7653     37.7255
9.8468      528.5374     549.7164     21.1790     587.4704     58.9330     33.7637     37.7540
9.8733      528.4922     549.7164     21.2242     587.4886     58.9965     33.8150     37.7722
9.9027      528.4696     549.7502     21.2807     587.5591     59.0895     33.8836     37.8089
9.9316      528.4809     549.7502     21.2693     587.5861     59.1052     33.8813     37.8358
9.9591      528.5035     549.7502     21.2467     587.6332     59.1297     33.8744     37.8830
9.9881      528.4922     549.7164     21.2242     587.6263     59.1341     33.8609     37.9099
10.0168     528.5714     549.7502     21.1789     587.6871     59.1158     33.8245     37.9369
10.0455     528.4922     549.7502     21.2580     587.7043     59.2121     33.9094     37.9541
10.0735     528.5148     549.7502     21.2354     587.7218     59.2070     33.8926     37.9716
10.1002     528.4922     549.7502     21.2580     587.7691     59.2769     33.9310     38.0189
10.1302     528.4583     549.7840     21.3258     587.8098     59.3515     34.0010     38.0258
10.1569     528.4809     549.8178     21.3369     587.8713     59.3904     34.0214     38.0535
10.1846     528.4809     549.8516     21.3707     587.9616     59.4807     34.0741     38.1100
10.2140     528.5714     549.8178     21.2465     587.9446     59.3733     33.9554     38.1268
10.2423     528.5714     549.7840     21.2127     587.9281     59.3567     33.9273     38.1440
10.2714     528.4696     549.7840     21.3144     587.9547     59.4851     34.0380     38.1706
10.3006     528.4696     549.7840     21.3144     587.9812     59.5117     34.0469     38.1972
10.3287     528.4017     549.7840     21.3823     587.9887     59.5870     34.1172     38.2047
10.3560     528.4809     549.7840     21.3031     588.0160     59.5352     34.0471     38.2320
10.3810     528.4130     549.7840     21.3710     588.0443     59.6313     34.1244     38.2603
10.4085     528.3678     549.7502     21.3824     588.0280     59.6602     34.1417     38.2778
10.4357     528.4696     549.7164     21.2469     588.0215     59.5519     34.0152     38.3051
10.4646     528.4017     549.7502     21.3485     588.1110     59.7093     34.1354     38.3608
10.4927     528.4809     549.7502     21.2693     588.1476     59.6667     34.0685     38.3973
10.5209     528.3565     549.7502     21.3937     588.1549     59.7984     34.1953     38.4047
10.5500     528.3678     549.7502     21.3824     588.1910     59.8232     34.1960     38.4408
10.5765     528.3791     549.7164     21.3373     588.1555     59.7764     34.1504     38.4391
10.6023     528.3452     549.7502     21.4050     588.2268     59.8816     34.2306     38.4766
10.6282     528.4470     549.7502     21.3033     588.2156     59.7687     34.1251     38.4654
10.6548     528.3112     549.7502     21.4390     588.2624     59.9512     34.2764     38.5122
10.6811     528.3226     549.7502     21.4277     588.2996     59.9770     34.2775     38.5494
10.7098     528.3226     549.7502     21.4277     588.3357     60.0131     34.2895     38.5855
10.7376     528.2886     549.7502     21.4616     588.3722     60.0835     34.3356     38.6219
10.7663     528.3565     549.7164     21.3599     588.3259     59.9695     34.2298     38.6095
10.7948     528.2321     549.7164     21.4843     588.3814     60.1493     34.3727     38.6650
10.8218     528.2547     549.7502     21.4955     588.4520     60.1973     34.3961     38.7017
10.8499     528.2321     549.7502     21.5181     588.4785     60.2464     34.4276     38.7283
10.8769     528.3226     549.7164     21.3939     588.4330     60.1104     34.2994     38.7166
10.9028     528.1982     549.7502     21.5521     588.5039     60.3058     34.4700     38.7537
10.9297     528.2547     549.7502     21.4955     588.5115     60.2568     34.4160     38.7613
10.9571     528.2434     549.7502     21.5068     588.5577     60.3143     34.4426     38.8075
10.9838     528.2547     549.7164     21.4617     588.5606     60.3059     34.4098     38.8441
11.0107     528.2660     549.7502     21.4842     588.6116     60.3456     34.4380     38.8614
11.0373     528.3112     549.7502     21.4390     588.6387     60.3274     34.4018     38.8884
11.0642     528.3226     549.7502     21.4277     588.6752     60.3526     34.4027     38.9250
11.0934     528.2660     549.7502     21.4842     588.6914     60.4254     34.4646     38.9412
11.1211     528.3678     549.7502     21.3824     588.6889     60.3211     34.3620     38.9387
11.1476     528.2999     549.7502     21.4503     588.7641     60.4642     34.4549     39.0139
11.1750     528.3452     549.7502     21.4050     588.7425     60.3973     34.4025     38.9923
11.2009     528.3565     549.7164     21.3599     588.7359     60.3794     34.3664     39.0195
11.2285     528.2434     549.7502     21.5068     588.7962     60.5528     34.5221     39.0459
11.2568     528.2434     549.7164     21.4730     588.7885     60.5451     34.4970     39.0720
11.2845     528.2547     549.7164     21.4617     588.8244     60.5697     34.4977     39.1080
11.3107     528.2547     549.7164     21.4617     588.8418     60.5871     34.5035     39.1254
11.3382     528.2434     549.7164     21.4730     588.8297     60.5863     34.5108     39.1132
11.3649     528.1868     549.7164     21.5296     588.8660     60.6791     34.5794     39.1496
11.3935     528.2095     549.7164     21.5070     588.9208     60.7113     34.5751     39.2043
11.4202     528.2208     549.7502     21.5294     588.9427     60.7219     34.5936     39.1925
11.4464     528.1190     549.7164     21.5974     588.9455     60.8265     34.6738     39.2290
11.4725     528.0964     549.7502     21.6538     588.9965     60.9001     34.7359     39.2463
11.4998     528.0964     549.7164     21.6201     589.0083     60.9119     34.7173     39.2918
11.5272     528.0738     549.7502     21.6765     589.0876     61.0138     34.7889     39.3374
11.5541     528.0285     549.7164     21.6879     589.0418     61.0133     34.7964     39.3254
11.5842     528.1303     549.7502     21.6199     589.0910     60.9607     34.7335     39.3408
11.6122     528.1416     549.7502     21.6086     589.1074     60.9658     34.7277     39.3572
11.6395     528.0285     549.7164     21.6879     589.0998     61.0713     34.8157     39.3834
11.6659     528.1077     549.7164     21.6087     589.1073     60.9996     34.7390     39.3908
11.6914     528.0285     549.7164     21.6879     589.1438     61.1153     34.8304     39.4274
11.7165     527.9946     549.7502     21.7556     589.1664     61.1718     34.8944     39.4162
11.7431     527.9833     549.7840     21.8007     589.2171     61.2338     34.9451     39.4331
11.7710     527.9946     549.7840     21.7894     589.2717     61.2771     34.9520     39.4877
11.7992     527.9380     549.7164     21.7784     589.2299     61.2918     34.9495     39.5134
11.8279     527.9607     549.7502     21.7896     589.2699     61.3093     34.9628     39.5197
11.8538     528.0059     549.7502     21.7443     589.2966     61.2907     34.9264     39.5464
11.8808     528.0285     549.7840     21.7555     589.3662     61.3376     34.9495     39.5821
11.9073     527.8928     549.7840     21.8912     589.3829     61.4901     35.0908     39.5989
11.9331     527.9041     549.7840     21.8799     589.4096     61.5055     35.0884     39.6256
11.9582     527.8702     549.7164     21.8462     589.3403     61.4701     35.0542     39.6239
11.9829     527.8928     549.7840     21.8912     589.4254     61.5326     35.1050     39.6414
12.0113     527.9041     549.7502     21.8461     589.4362     61.5321     35.0748     39.6860
12.0394     527.9154     549.7502     21.8348     589.4522     61.5368     35.0688     39.7020
12.0663     527.8589     549.6826     21.8238     589.4107     61.5518     35.0664     39.7280
12.0943     527.8815     549.6826     21.8011     589.4171     61.5356     35.0460     39.7345
12.1212     527.8589     549.6826     21.8238     589.4527     61.5938     35.0804     39.7700
12.1466     527.8589     549.6826     21.8238     589.4603     61.6014     35.0830     39.7777
12.1735     527.8702     549.6826     21.8124     589.4863     61.6161     35.0803     39.8036
12.2008     527.8589     549.6826     21.8238     589.5025     61.6436     35.0970     39.8198
12.2296     527.8815     549.6826     21.8011     589.5180     61.6365     35.0796     39.8354
12.2557     527.8250     549.7164     21.8915     589.5781     61.7531     35.1787     39.8617
12.2833     527.9041     549.7164     21.8123     589.5942     61.6900     35.1049     39.8777
12.3106     527.8363     549.6826     21.8464     589.6241     61.7879     35.1602     39.9415
12.3375     527.8136     549.6826     21.8690     589.6309     61.8173     35.1851     39.9483
12.3643     527.8023     549.7502     21.9479     589.7149     61.9125     35.2694     39.9646
12.3930     527.8023     549.7502     21.9479     589.7303     61.9280     35.2746     39.9801
12.4200     527.7458     549.7502     22.0044     589.7465     62.0007     35.3365     39.9963
12.4458     527.7797     549.7164     21.9367     589.7010     61.9212     35.2649     39.9845
12.4705     527.8023     549.7502     21.9479     589.7330     61.9306     35.2755     39.9827
12.4961     527.8476     549.7164     21.8689     589.7255     61.8779     35.2052     40.0091
12.5226     527.7797     549.7164     21.9367     589.7704     61.9907     35.2880     40.0540
12.5490     527.7910     549.7164     21.9254     589.8058     62.0148     35.2885     40.0894
12.5760     527.8363     549.7164     21.8802     589.8314     61.9951     35.2518     40.1150
12.6032     527.8476     549.7164     21.8689     589.8759     62.0283     35.2553     40.1594
12.6314     527.7458     549.6826     21.9368     589.8386     62.0928     35.3222     40.1560
12.6578     527.7232     549.7164     21.9933     589.9077     62.1845     35.3903     40.1913
12.6874     527.7119     549.6826     21.9708     589.8698     62.1579     35.3665     40.1872
12.7129     527.7345     549.6826     21.9482     589.8770     62.1425     35.3463     40.1944
12.7393     527.7910     549.6488     21.8578     589.8311     62.0400     35.2519     40.1822
12.7659     527.7232     549.7164     21.9933     589.9433     62.2201     35.4022     40.2268
12.7923     527.7232     549.6826     21.9595     589.9446     62.2215     35.3801     40.2620
12.8191     527.8250     549.7164     21.8915     590.0039     62.1790     35.3206     40.2875
12.8452     527.7458     549.7164     21.9706     590.0203     62.2745     35.4052     40.3038
12.8733     527.7797     549.7164     21.9367     590.0357     62.2560     35.3765     40.3193
12.9012     527.7571     549.7164     21.9593     590.0606     62.3035     35.4074     40.3442
12.9283     527.7119     549.6826     21.9708     590.0426     62.3308     35.4241     40.3600
12.9534     527.8250     549.6826     21.8577     590.0310     62.2061     35.3071     40.3484
12.9790     527.8136     549.7164     21.9028     590.1002     62.2866     35.3640     40.3838
13.0043     527.7119     549.7164     22.0046     590.0979     62.3860     35.4651     40.3815
13.0300     527.8136     549.7502     21.9366     590.1764     62.3628     35.4120     40.4262
13.0577     527.8363     549.6826     21.8464     590.1243     62.2881     35.3269     40.4417
13.0846     527.7458     549.6826     21.9368     590.1401     62.3943     35.4227     40.4575
13.1124     527.8250     549.6826     21.8577     590.1461     62.3211     35.3455     40.4634
13.1398     527.7684     549.6826     21.9142     590.1899     62.4215     35.4166     40.5072
13.1673     527.7571     549.6826     21.9255     590.1960     62.4389     35.4300     40.5133
13.1931     527.7910     549.7164     21.9254     590.2177     62.4267     35.4258     40.5013
13.2182     527.7006     549.6826     21.9821     590.2099     62.5093     35.4912     40.5272
13.2449     527.8023     549.7502     21.9479     590.2933     62.4909     35.4622     40.5430
13.2698     527.7119     549.7164     22.0046     590.2855     62.5736     35.5276     40.5691
13.2966     527.7684     549.6826     21.9142     590.2675     62.4990     35.4425     40.5848
13.3237     527.6553     549.6826     22.0273     590.3018     62.6465     35.5670     40.6192
13.3522     527.6553     549.6826     22.0273     590.3073     62.6520     35.5689     40.6247
13.3795     527.6553     549.7164     22.0611     590.3753     62.7200     35.6141     40.6589
13.4085     527.6553     549.6826     22.0273     590.3091     62.6538     35.5695     40.6265
13.4370     527.5875     549.6826     22.0952     590.3428     62.7553     35.6485     40.6601
13.4633     527.5649     549.6826     22.1178     590.3398     62.7750     35.6702     40.6572
13.4901     527.6779     549.6826     22.0047     590.3554     62.6775     35.5623     40.6728
13.5153     527.5762     549.6826     22.1065     590.3718     62.7956     35.6695     40.6891
13.5400     527.5649     549.6826     22.1178     590.3695     62.8047     35.6801     40.6869
13.5678     527.5762     549.6488     22.0727     590.3790     62.8028     35.6494     40.7301
13.5950     527.5422     549.6826     22.1404     590.4187     62.8765     35.7191     40.7361
13.6219     527.5422     549.7502     22.2080     590.5205     62.9783     35.7981     40.7703
13.6504     527.5083     549.6826     22.1743     590.4489     62.9406     35.7631     40.7662
13.6775     527.5083     549.7164     22.2081     590.4980     62.9897     35.8020     40.7816
13.7056     527.5762     549.6826     22.1065     590.4791     62.9029     35.7053     40.7964
13.7340     527.5988     549.6826     22.0839     590.4750     62.8762     35.6813     40.7924
13.7591     527.5875     549.6826     22.0952     590.4912     62.9038     35.6980     40.8086
13.7856     527.4744     549.6488     22.1745     590.4636     62.9892     35.7794     40.8148
13.8123     527.4744     549.6488     22.1745     590.4791     63.0047     35.7845     40.8302
13.8407     527.4744     549.6488     22.1745     590.4937     63.0193     35.7894     40.8448
13.8676     527.5649     549.6826     22.1178     590.5428     62.9779     35.7378     40.8601
13.8947     527.4065     549.6488     22.2423     590.5335     63.1270     35.8706     40.8847
13.9221     527.4970     549.6488     22.1518     590.5486     63.0516     35.7851     40.8998
13.9492     527.3839     549.6488     22.2649     590.5637     63.1798     35.9032     40.9149
13.9758     527.3839     549.6826     22.2987     590.5662     63.1823     35.9266     40.8836
14.0027     527.3726     549.6488     22.2762     590.5664     63.1938     35.9154     40.9175
14.0287     527.3726     549.6826     22.3100     590.5878     63.2152     35.9451     40.9051
14.0546     527.3613     549.6826     22.3213     590.6034     63.2422     35.9616     40.9208
14.0819     527.4291     549.6151     22.1859     590.5509     63.1217     35.8312     40.9358
14.1117     527.4065     549.6488     22.2423     590.5984     63.1919     35.8922     40.9496
14.1407     527.3161     549.6826     22.3666     590.6651     63.3490     36.0274     40.9824
14.1682     527.3952     549.6488     22.2536     590.6368     63.2416     35.9163     40.9879
14.1956     527.3500     549.6826     22.3327     590.6575     63.3075     35.9909     40.9748
14.2252     527.3274     549.6826     22.3553     590.6713     63.3439     36.0182     40.9887
14.2515     527.2708     549.6488     22.3780     590.6529     63.3821     36.0460     41.0040
14.2775     527.3274     549.6826     22.3553     590.6835     63.3562     36.0222     41.0009
14.3038     527.3274     549.6826     22.3553     590.6896     63.3622     36.0243     41.0069
14.3285     527.4405     549.7164     22.2760     590.7395     63.2990     35.9503     41.0230
14.3548     527.4631     549.7164     22.2534     590.7641     63.3010     35.9359     41.0477
14.3836     527.4970     549.6826     22.1856     590.7537     63.2567     35.8760     41.0710
14.4115     527.4857     549.6826     22.1969     590.7589     63.2732     35.8890     41.0763
14.4396     527.5196     549.6488     22.1292     590.7395     63.2199     35.8261     41.0907
14.4661     527.4291     549.6488     22.2197     590.7454     63.3162     35.9185     41.0965
14.4950     527.4631     549.6488     22.1858     590.7501     63.2870     35.8862     41.1012
14.5212     527.4065     549.6488     22.2423     590.7560     63.3495     35.9447     41.1072
14.5467     527.4065     549.6488     22.2423     590.7623     63.3558     35.9468     41.1135
14.5735     527.3274     549.6488     22.3215     590.7494     63.4220     36.0217     41.1006
14.5999     527.2934     549.6151     22.3216     590.7493     63.4559     36.0330     41.1343
14.6282     527.3047     549.6488     22.3441     590.7880     63.4833     36.0572     41.1392
14.6556     527.3387     549.5813     22.2426     590.7628     63.4242     35.9698     41.1816
14.6833     527.3726     549.5813     22.2087     590.7865     63.4139     35.9438     41.2053
14.7110     527.2708     549.6488     22.3780     590.8593     63.5885     36.1148     41.2105
14.7383     527.2030     549.6488     22.4459     590.8553     63.6524     36.1814     41.2065
14.7654     527.3161     549.6151     22.2990     590.7992     63.4832     36.0271     41.1842
14.7908     527.1577     549.6488     22.4911     590.8300     63.6723     36.2182     41.1811
14.8189     527.2256     549.6488     22.4233     590.8534     63.6278     36.1581     41.2046
14.8451     527.2143     549.6151     22.4008     590.8162     63.6019     36.1345     41.2011
14.8726     527.2821     549.6151     22.3329     590.8583     63.5762     36.0807     41.2433
14.9009     527.2595     549.6488     22.3893     590.8877     63.6282     36.1356     41.2388
14.9296     527.2256     549.6151     22.3895     590.8862     63.6606     36.1465     41.2711
14.9563     527.2482     549.6151     22.3669     590.8455     63.5973     36.1103     41.2305
14.9840     527.2256     549.5813     22.3557     590.8537     63.6281     36.1132     41.2724
15.0106     527.2256     549.6151     22.3895     590.9023     63.6767     36.1519     41.2872
15.0369     527.2143     549.6151     22.4008     590.8803     63.6660     36.1559     41.2652
15.0630     527.2256     549.5813     22.3557     590.8430     63.6174     36.1096     41.2618
15.0876     527.1238     549.5813     22.4575     590.8403     63.7165     36.2105     41.2590
15.1142     527.1464     549.5813     22.4348     590.8458     63.6994     36.1897     41.2646
15.1422     527.2030     549.6151     22.4121     590.9028     63.6999     36.1747     41.2878
15.1716     527.1690     549.6151     22.4460     590.9070     63.7380     36.2100     41.2919
15.1984     527.0446     549.5813     22.5366     590.8878     63.8431     36.3055     41.3065
15.2271     527.0333     549.5813     22.5479     590.8738     63.8405     36.3121     41.2925
15.2572     526.9994     549.6151     22.6157     590.9114     63.9120     36.3811     41.2963
15.2849     527.0559     549.6151     22.5591     590.9070     63.8511     36.3231     41.2920
15.3117     527.0673     549.5813     22.5140     590.8418     63.7745     36.2675     41.2605
15.3394     527.0559     549.5813     22.5253     590.7915     63.7356     36.2621     41.2103
15.3642     527.0446     549.6151     22.5704     590.8592     63.8146     36.3185     41.2442
15.3928     527.0559     549.5813     22.5253     590.8482     63.7923     36.2810     41.2670
15.4219     527.1012     549.5813     22.4801     590.8708     63.7696     36.2432     41.2895
15.4493     527.0673     549.5475     22.4802     590.8420     63.7747     36.2450     41.2945
15.4772     527.0333     549.5813     22.5479     590.8438     63.8104     36.3021     41.2625
15.5059     527.0559     549.5813     22.5253     590.8298     63.7738     36.2748     41.2485
15.5335     527.0786     549.5813     22.5027     590.8622     63.7836     36.2630     41.2809
15.5590     526.9089     549.5813     22.6723     590.8314     63.9225     36.4224     41.2501
15.5839     526.8863     549.6151     22.7287     590.8530     63.9667     36.4747     41.2380
15.6098     526.8185     549.5813     22.7628     590.8249     64.0064     36.5107     41.2436
15.6359     526.8750     549.5813     22.7063     590.8121     63.9371     36.4499     41.2309
15.6635     526.7958     549.5475     22.7516     590.8198     64.0240     36.5091     41.2723
15.6906     526.8524     549.6151     22.7627     590.8833     64.0309     36.5187     41.2682
15.7193     526.8524     549.5813     22.7289     590.8537     64.0014     36.4864     41.2725
15.7480     526.7619     549.5813     22.8193     590.8580     64.0961     36.5783     41.2767
15.7759     526.7732     549.5475     22.7742     590.8014     64.0282     36.5256     41.2539
15.8047     526.8411     549.5813     22.7402     590.8211     63.9800     36.4868     41.2398
15.8291     526.7619     549.5813     22.8193     590.8183     64.0563     36.5650     41.2370
15.8537     526.7619     549.5813     22.8193     590.7971     64.0352     36.5580     41.2158
15.8799     526.7054     549.5475     22.8421     590.7413     64.0360     36.5734     41.1939
15.9054     526.7506     549.6151     22.8645     590.8238     64.0732     36.6007     41.2088
15.9328     526.8524     549.6151     22.7627     590.8652     64.0128     36.5127     41.2501
15.9623     526.7732     549.5813     22.8080     590.8534     64.0802     36.5654     41.2722
15.9901     526.7280     549.5813     22.8533     590.8124     64.0844     36.5970     41.2311
16.0202     526.6714     549.5813     22.9098     590.8341     64.1627     36.6608     41.2529
16.0478     526.7619     549.6151     22.8531     590.8634     64.1015     36.6026     41.2484
16.0747     526.7619     549.6151     22.8531     590.8593     64.0974     36.6012     41.2443
16.1014     526.6941     549.6151     22.9210     590.8280     64.1340     36.6587     41.2130
16.1270     526.6827     549.6151     22.9323     590.8337     64.1509     36.6718     41.2186
16.1526     526.6941     549.5813     22.8872     590.7691     64.0750     36.6165     41.1878
16.1789     526.7167     549.5813     22.8646     590.8290     64.1123     36.6138     41.2477
16.2082     526.6601     549.5813     22.9211     590.8419     64.1818     36.6747     41.2606
16.2376     526.6714     549.5475     22.8760     590.7936     64.1221     36.6247     41.2461
16.2664     526.6601     549.5475     22.8873     590.7794     64.1193     36.6313     41.2320
16.2937     526.6262     549.5813     22.9551     590.8361     64.2099     36.7067     41.2549
16.3212     526.6488     549.5475     22.8986     590.7797     64.1309     36.6427     41.2322
16.3484     526.5923     549.6151     23.0228     590.8157     64.2235     36.7563     41.2007
16.3729     526.6488     549.5813     22.9324     590.8153     64.1664     36.6771     41.2340
16.3990     526.5810     549.5475     22.9665     590.7868     64.2058     36.7129     41.2393
16.4276     526.6488     549.5813     22.9324     590.8246     64.1758     36.6802     41.2433
16.4550     526.5018     549.5475     23.0457     590.6956     64.1938     36.7617     41.1482
16.4840     526.5244     549.6151     23.0906     590.7399     64.2155     36.7989     41.1248
16.5134     526.5018     549.6151     23.1132     590.7163     64.2145     36.8137     41.1013
16.5436     526.5697     549.5813     23.0116     590.6495     64.0799     36.7010     41.0683
16.5726     526.5583     549.6151     23.0567     590.7144     64.1560     36.7565     41.0993
16.6003     526.4566     549.6151     23.1585     590.6826     64.2260     36.8477     41.0675
16.6275     526.5131     549.5475     23.0344     590.6107     64.0975     36.7221     41.0632
16.6540     526.4566     549.5813     23.1247     590.6314     64.1748     36.8081     41.0501
16.6798     526.4679     549.5813     23.1134     590.6187     64.1508     36.7925     41.0374
16.7095     526.5583     549.5475     22.9891     590.5884     64.0300     36.6694     41.0409
16.7383     526.4905     549.5813     23.0908     590.6532     64.1627     36.7814     41.0719
16.7677     526.4792     549.5813     23.1021     590.6387     64.1595     36.7879     41.0575
16.7969     526.5018     549.5475     23.0457     590.6266     64.1248     36.7387     41.0792
16.8253     526.4566     549.5475     23.0909     590.6126     64.1560     36.7793     41.0651
16.8539     526.4226     549.5475     23.1248     590.5805     64.1578     36.8025     41.0330
16.8810     526.4113     549.5475     23.1361     590.5490     64.1377     36.8033     41.0015
16.9085     526.3435     549.5813     23.2378     590.5692     64.2257     36.9004     40.9880
16.9345     526.3548     549.5475     23.1927     590.4956     64.1408     36.8420     40.9481
16.9624     526.2982     549.5813     23.2830     590.5336     64.2354     36.9338     40.9524
16.9925     526.2869     549.5813     23.2943     590.5548     64.2679     36.9522     40.9736
17.0221     526.3209     549.5813     23.2604     590.5042     64.1833     36.9014     40.9229
17.0506     526.2417     549.5475     23.3058     590.4653     64.2236     36.9451     40.9179
17.0789     526.2530     549.5475     23.2945     590.4784     64.2254     36.9381     40.9309
17.1304     526.2530     549.5475     23.2945     590.4530     64.2000     36.9296     40.9055
17.1372     526.1738     549.5813     23.4074     590.4204     64.2466     37.0205     40.8392
17.1636     526.2530     549.5813     23.3283     590.4074     64.1544     36.9370     40.8262
17.1919     526.1852     549.5137     23.3285     590.3439     64.1587     36.9386     40.8302
17.2204     526.1965     549.5813     23.3848     590.4423     64.2459     37.0052     40.8611
17.2482     526.2417     549.5813     23.3396     590.4646     64.2229     36.9673     40.8833
17.2775     526.2191     549.5475     23.3284     590.4163     64.1972     36.9513     40.8689
17.3060     526.1852     549.5813     23.3961     590.4360     64.2509     37.0144     40.8548
17.3344     526.1965     549.5475     23.3510     590.3703     64.1738     36.9586     40.8228
17.3637     526.1852     549.5137     23.3285     590.3489     64.1638     36.9403     40.8352
17.3916     526.1286     549.5137     23.3851     590.3082     64.1796     36.9832     40.7945
17.4184     526.1060     549.5475     23.4415     590.3019     64.1959     37.0263     40.7544
17.4469     526.1173     549.6151     23.4978     590.4002     64.2829     37.0928     40.7852
17.4746     526.1060     549.6151     23.5091     590.3865     64.2805     37.0995     40.7715
17.5012     526.1286     549.5813     23.4527     590.3396     64.2110     37.0388     40.7583
17.5289     526.1060     549.5475     23.4415     590.3100     64.2040     37.0290     40.7626
17.5555     526.1399     549.5475     23.4076     590.2790     64.1391     36.9847     40.7315
17.5838     526.2191     549.5475     23.3284     590.2560     64.0370     36.8979     40.7086
17.6131     526.1965     549.5813     23.3848     590.2932     64.0968     36.9555     40.7120
17.6427     526.2078     549.5813     23.3735     590.2786     64.0709     36.9393     40.6974
17.6706     526.1060     549.5813     23.4753     590.2380     64.1320     37.0275     40.6568
17.6971     526.0947     549.5475     23.4528     590.1643     64.0696     36.9917     40.6168
17.7251     526.0947     549.5813     23.4866     590.1843     64.0896     37.0209     40.6030
17.7514     526.0947     549.5137     23.4190     590.0948     64.0001     36.9460     40.5811
17.7799     526.1173     549.5475     23.4302     590.1234     64.0061     36.9555     40.5760
17.8089     526.1060     549.5137     23.4077     590.0664     63.9604     36.9253     40.5528
17.8356     526.0947     549.5475     23.4528     590.0335     63.9388     36.9481     40.4860
17.8630     526.0721     549.5475     23.4754     590.0022     63.9301     36.9603     40.4547
17.8911     526.0947     549.5475     23.4528     589.9080     63.8134     36.9063     40.3606
17.9210     526.1399     549.5137     23.3738     589.7882     63.6483     36.7986     40.2745
17.9488     526.1852     549.5137     23.3285     589.7568     63.5716     36.7429     40.2431
17.9765     526.0721     549.5137     23.4416     589.7165     63.6444     36.8425     40.2028
18.0036     526.0947     549.5137     23.4190     589.7032     63.6085     36.8155     40.1895
18.0320     526.1173     549.5137     23.3964     589.6982     63.5809     36.7912     40.1845
18.0609     526.1173     549.5137     23.3964     589.6484     63.5311     36.7746     40.1347
18.0890     526.1625     549.5137     23.3511     589.6257     63.4632     36.7218     40.1120
18.1166     526.1625     549.5137     23.3511     589.5677     63.4052     36.7025     40.0541
18.1457     526.1625     549.5475     23.3849     589.6051     63.4425     36.7375     40.0576
18.1743     526.2078     549.5137     23.3059     589.5395     63.3318     36.6479     40.0259
18.2018     526.2191     549.5475     23.3284     589.5243     63.3052     36.6540     39.9769
18.2303     526.2191     549.5137     23.2946     589.4411     63.2220     36.6037     39.9274
18.2581     526.2530     549.5475     23.2945     589.4524     63.1994     36.5961     39.9050
18.2862     526.2417     549.5137     23.2720     589.3783     63.1366     36.5602     39.8646
18.3131     526.2982     549.5137     23.2154     589.3740     63.0758     36.5022     39.8603
18.3413     526.3435     549.5137     23.1702     589.3603     63.0168     36.4524     39.8466
18.3712     526.3209     549.5475     23.2266     589.3174     62.9965     36.4833     39.7699
18.4011     526.2530     549.5475     23.2945     589.2940     63.0409     36.5433     39.7465
18.4297     526.2530     549.5137     23.2607     589.2551     63.0021     36.5078     39.7414
18.4586     526.2417     549.4799     23.2382     589.1984     62.9567     36.4777     39.7185
18.4873     526.2191     549.4799     23.2608     589.1578     62.9387     36.4868     39.6779
18.5141     526.2191     549.5137     23.2946     589.1609     62.9418     36.5103     39.6472
18.5418     526.2078     549.5137     23.3059     589.1032     62.8954     36.5024     39.5895
18.5702     526.2191     549.5137     23.2946     589.0717     62.8526     36.4806     39.5580
18.6005     526.2304     549.4799     23.2495     589.0320     62.8016     36.4335     39.5521
18.6276     526.2869     549.5475     23.2605     589.0599     62.7730     36.4313     39.5124
18.6558     526.2869     549.5137     23.2267     588.9771     62.6902     36.3812     39.4634
18.6853     526.2417     549.5475     23.3058     588.9966     62.7549     36.4555     39.4491
18.7132     526.2304     549.5475     23.3171     588.9742     62.7438     36.4593     39.4267
18.7418     526.2530     549.5137     23.2607     588.9001     62.6471     36.3895     39.3864
18.7705     526.2304     549.5137     23.2833     588.8508     62.6205     36.3957     39.3372
