eps1         u           sigma3       sigma3'     sigma1       sigma1'      p           q
28.9263     557.5976     599.4807     41.8831     660.1468     102.5492     62.1052     60.6661
28.9513     557.5490     599.4321     41.8831     660.0768     102.5278     62.0980     60.6448
28.9742     557.5490     599.4969     41.9479     660.1546     102.6056     62.1671     60.6578
28.9959     557.5814     599.4807     41.8993     660.1634     102.5820     62.1269     60.6827
29.0201     557.5166     599.5131     41.9965     660.1643     102.6476     62.2135     60.6512
29.0481     557.5976     599.4969     41.8993     660.2109     102.6134     62.1373     60.7140
29.0788     557.5976     599.4807     41.8831     660.2009     102.6034     62.1232     60.7203
29.1100     557.6137     599.5131     41.8993     660.2825     102.6687     62.1558     60.7694
29.1395     557.5814     599.4807     41.8993     660.2356     102.6543     62.1510     60.7550
29.1671     557.5652     599.4483     41.8831     660.1688     102.6036     62.1233     60.7205
29.1946     557.6137     599.4807     41.8669     660.2317     102.6179     62.1173     60.7510
29.2182     557.6461     599.4645     41.8183     660.2385     102.5924     62.0764     60.7741
29.2430     557.6461     599.4807     41.8345     660.2334     102.5873     62.0855     60.7528
29.2699     557.6785     599.4969     41.8184     660.2589     102.5804     62.0724     60.7621
29.2977     557.6947     599.4645     41.7698     660.2243     102.5296     62.0231     60.7598
29.3211     557.7109     599.4159     41.7050     660.2421     102.5312     61.9804     60.8262
29.3505     557.7433     599.4159     41.6726     660.2707     102.5275     61.9576     60.8548
29.3781     557.6623     599.5131     41.8507     660.4413     102.7790     62.1602     60.9283
29.4104     557.8080     599.4645     41.6565     660.3325     102.5245     61.9458     60.8681
29.4426     557.7594     599.4645     41.7050     660.3587     102.5992     62.0031     60.8942
29.4727     557.7109     599.4969     41.7860     660.3866     102.6757     62.0826     60.8898
29.4978     557.7271     599.4807     41.7536     660.3704     102.6433     62.0502     60.8897
29.5279     557.7109     599.5293     41.8184     660.4145     102.7036     62.1135     60.8852
29.5516     557.7109     599.4807     41.7698     660.3454     102.6345     62.0580     60.8647
29.5830     557.7918     599.4483     41.6564     660.3397     102.5479     61.9536     60.8914
29.6081     557.7594     599.4969     41.7374     660.4635     102.7040     62.0596     60.9666
29.6337     557.7756     599.5454     41.7698     660.4791     102.7034     62.0810     60.9336
29.6622     557.8242     599.4969     41.6727     660.4597     102.6354     61.9936     60.9628
29.6834     557.8242     599.4969     41.6727     660.4413     102.6171     61.9875     60.9444
29.7120     557.7271     599.4645     41.7374     660.4485     102.7215     62.0654     60.9841
29.7428     557.8242     599.4483     41.6241     660.4271     102.6029     61.9504     60.9789
29.7754     557.7918     599.4807     41.6888     660.4526     102.6608     62.0128     60.9720
29.8037     557.8242     599.5454     41.7212     660.5466     102.7224     62.0550     61.0011
29.8298     557.8728     599.5454     41.6727     660.5454     102.6726     62.0060     60.9999
29.8601     557.8566     599.4807     41.6241     660.5186     102.6620     61.9700     61.0379
29.8834     557.9375     599.5616     41.6241     660.5899     102.6524     61.9669     61.0283
29.9076     557.9052     599.4483     41.5431     660.5305     102.6254     61.9039     61.0823
29.9362     557.8890     599.4645     41.5755     660.5325     102.6435     61.9315     61.0680
29.9664     557.9213     599.5131     41.5917     660.6084     102.6870     61.9568     61.0953
29.9973     557.9537     599.5616     41.6079     660.6192     102.6655     61.9604     61.0576
30.0253     557.8404     599.4969     41.6565     660.5942     102.7538     62.0222     61.0973
