eps1         u           sigma3       sigma3'      sigma1       sigma1'      p             q
[%]         [kPa]        [kPa]        [kPa]        [kPa]        [kPa]        [kPa]         [kPa] 

37.5961     634.7326     699.6737      64.9411     786.8036     152.0710      93.9844      87.1299
37.6241     634.7811     699.6089      64.8278     786.6997     151.9185      93.8580      87.0908
37.6526     634.7811     699.6413      64.8601     786.7076     151.9265      93.8823      87.0664
37.6787     634.8297     699.6737      64.8440     786.7239     151.8942      93.8607      87.0502
37.6980     634.7649     699.6575      64.8925     786.7215     151.9565      93.9139      87.0640
37.7304     634.8135     699.6575      64.8440     786.6966     151.8831      93.8570      87.0391
37.7528     634.8783     699.7223      64.8440     786.8012     151.9230      93.8703      87.0790
37.7835     634.8621     699.7061      64.8440     786.7980     151.9359      93.8746      87.0919
37.8057     634.9268     699.6413      64.7144     786.6920     151.7651      93.7313      87.0507
37.8238     634.8621     699.7223      64.8602     786.8137     151.9516      93.8907      87.0915
37.8543     634.8783     699.6575      64.7792     786.7011     151.8229      93.7938      87.0437
37.8856     634.9754     699.6737      64.6983     786.7090     151.7336      93.7100      87.0353
37.9124     634.9268     699.6413      64.7144     786.6391     151.7122      93.7137      86.9978
37.9390     634.9430     699.6575      64.7144     786.6434     151.7004      93.7097      86.9859
37.9632     634.9268     699.6899      64.7630     786.6722     151.7453      93.7571      86.9823
37.9906     635.0078     699.7385      64.7307     786.7127     151.7050      93.7221      86.9743
38.0145     634.9916     699.6251      64.6335     786.6318     151.6401      93.6357      87.0067
38.0438     634.9107     699.6737      64.7630     786.6190     151.7084      93.7448      86.9453
38.0749     634.9592     699.6899      64.7306     786.6472     151.6880      93.7164      86.9573
38.1052     634.9754     699.7061      64.7306     786.6309     151.6555      93.7056      86.9249
38.1237     635.0078     699.7385      64.7307     786.6526     151.6448      93.7020      86.9141
38.1494     635.0240     699.6575      64.6335     786.5809     151.5569      93.6080      86.9235
38.1865     635.0564     699.6251      64.5687     786.4812     151.4248      93.5208      86.8561
38.2133     635.0402     699.6575      64.6173     786.4961     151.4560      93.5635      86.8387
38.2351     635.0726     699.6737      64.6011     786.5625     151.4899      93.5641      86.8888
38.2668     635.1535     699.7385      64.5850     786.6129     151.4594      93.5431      86.8744
